고객번호,차량용품구매횟수,차량용품1,차량용품2,차량용품3,차량용품4,차량용품5,차량용품6
3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3727,5.0,15646.0,9065.0,0.0,0.0,3540.0,0.0
3728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3729,2.0,0.0,0.0,0.0,0.0,0.0,19495.0
3730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3731,1.0,0.0,15596.0,0.0,0.0,0.0,0.0
3732,2.0,0.0,0.0,0.0,0.0,26700.0,0.0
3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,4.0,0.0,0.0,19207.0,0.0,12136.0,49971.0
3739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3740,1.0,18392.0,0.0,0.0,0.0,0.0,0.0
3741,1.0,5019.0,0.0,0.0,0.0,0.0,0.0
3742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3745,1.0,0.0,0.0,0.0,0.0,6109.0,0.0
3746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3747,1.0,0.0,0.0,12428.0,0.0,0.0,0.0
3748,1.0,2746.0,0.0,0.0,0.0,0.0,0.0
3749,2.0,0.0,0.0,0.0,0.0,10366.0,0.0
3750,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3751,1.0,0.0,0.0,0.0,0.0,34305.0,0.0
3752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,5.0,4822.0,0.0,0.0,4878.0,16121.0,0.0
3755,2.0,0.0,5665.0,6214.0,0.0,0.0,0.0
3756,1.0,0.0,0.0,0.0,5498.0,0.0,0.0
3757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3759,2.0,0.0,0.0,0.0,3459.0,12035.0,0.0
3760,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3763,2.0,0.0,0.0,16371.0,0.0,0.0,8686.0
3764,1.0,0.0,0.0,19523.0,0.0,0.0,0.0
3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3767,9.0,0.0,43675.0,3265.0,2820.0,0.0,3410.0
3768,2.0,0.0,10198.0,3276.0,0.0,0.0,0.0
3769,1.0,0.0,0.0,16461.0,0.0,0.0,0.0
3770,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3778,1.0,2657.0,0.0,0.0,0.0,0.0,0.0
3779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3780,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3782,2.0,9644.0,0.0,0.0,2394.0,0.0,0.0
3783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3784,3.0,3838.0,0.0,18472.0,0.0,0.0,0.0
3785,2.0,0.0,2884.0,2599.0,0.0,0.0,0.0
3786,4.0,0.0,0.0,16100.0,35030.0,0.0,4075.0
3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3788,2.0,0.0,0.0,6214.0,3902.0,0.0,0.0
3789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3790,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3798,6.0,0.0,0.0,0.0,2040.0,3489.0,15399.0
3799,7.0,14564.0,0.0,6214.0,15058.0,0.0,24771.0
3800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3802,4.0,13580.0,0.0,48808.0,0.0,0.0,0.0
3803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3810,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3811,1.0,11809.0,0.0,0.0,0.0,0.0,0.0
3812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3813,4.0,0.0,0.0,35024.0,0.0,0.0,23377.0
3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3816,1.0,0.0,0.0,0.0,0.0,0.0,9544.0
3817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3820,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3822,1.0,0.0,4646.0,0.0,0.0,0.0,0.0
3823,2.0,3739.0,4017.0,0.0,0.0,0.0,0.0
3824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3827,3.0,26107.0,0.0,0.0,0.0,0.0,0.0
3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830,1.0,0.0,0.0,0.0,0.0,0.0,4504.0
3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3832,2.0,4822.0,0.0,15795.0,0.0,0.0,0.0
3833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3836,1.0,0.0,0.0,0.0,0.0,0.0,6220.0
3837,1.0,0.0,0.0,1525.0,0.0,0.0,0.0
3838,1.0,0.0,0.0,0.0,0.0,0.0,3088.0
3839,4.0,7282.0,0.0,14123.0,0.0,0.0,6434.0
3840,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3841,4.0,0.0,15256.0,0.0,20220.0,0.0,0.0
3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846,4.0,22535.0,0.0,0.0,1286.0,13856.0,0.0
3847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854,4.0,0.0,6696.0,0.0,2927.0,3337.0,11796.0
3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,1.0,0.0,6078.0,0.0,0.0,0.0,0.0
3859,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3860,5.0,9742.0,0.0,71946.0,0.0,0.0,19667.0
3861,1.0,0.0,0.0,0.0,0.0,11307.0,0.0
3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3865,3.0,0.0,15245.0,0.0,16841.0,0.0,0.0
3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3868,7.0,73903.0,30686.0,46774.0,0.0,0.0,0.0
3869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874,5.0,31332.0,7726.0,0.0,10855.0,0.0,5362.0
3875,1.0,0.0,0.0,0.0,2040.0,0.0,0.0
3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3885,2.0,3838.0,2936.0,0.0,0.0,0.0,0.0
3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,2.0,0.0,0.0,0.0,5126.0,0.0,3635.0
3890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3898,1.0,0.0,38937.0,0.0,0.0,0.0,0.0
3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903,4.0,0.0,11021.0,3276.0,0.0,0.0,0.0
3904,2.0,4231.0,0.0,0.0,0.0,0.0,10616.0
3905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3907,1.0,0.0,0.0,0.0,0.0,7585.0,0.0
3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3910,1.0,0.0,0.0,0.0,0.0,21946.0,0.0
3911,1.0,6200.0,0.0,0.0,0.0,0.0,0.0
3912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3913,3.0,0.0,4368.0,0.0,0.0,4349.0,6005.0
3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3915,1.0,0.0,0.0,0.0,1410.0,0.0,0.0
3916,2.0,10667.0,0.0,0.0,0.0,0.0,0.0
3917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3919,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3920,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3922,5.0,0.0,0.0,0.0,30462.0,0.0,0.0
3923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3928,4.0,0.0,0.0,1299.0,1410.0,9911.0,1448.0
3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3930,1.0,0.0,0.0,0.0,0.0,0.0,5898.0
3931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3937,1.0,0.0,0.0,11072.0,0.0,0.0,0.0
3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3942,1.0,0.0,0.0,0.0,0.0,16687.0,0.0
3943,11.0,4428.0,5285.0,3050.0,0.0,34538.0,1448.0
3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3946,13.0,8798.0,3554.0,4124.0,6474.0,7282.0,965.0
3947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3949,1.0,0.0,0.0,11185.0,0.0,0.0,0.0
3950,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3951,3.0,0.0,0.0,53101.0,5667.0,0.0,0.0
3952,1.0,0.0,0.0,22415.0,0.0,0.0,0.0
3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,2.0,0.0,0.0,3389.0,0.0,3034.0,0.0
3958,7.0,0.0,0.0,0.0,6199.0,59063.0,42679.0
3959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,2.0,0.0,0.0,0.0,28290.0,1365.0,0.0
3963,1.0,0.0,0.0,0.0,0.0,2002.0,0.0
3964,1.0,0.0,0.0,10055.0,0.0,0.0,0.0
3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3968,1.0,0.0,0.0,0.0,0.0,0.0,23484.0
3969,1.0,0.0,0.0,0.0,0.0,0.0,6220.0
3970,1.0,0.0,0.0,0.0,0.0,1911.0,0.0
3971,7.0,17920.0,0.0,0.0,10553.0,52064.0,0.0
3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,2.0,0.0,0.0,0.0,0.0,0.0,26701.0
3981,2.0,0.0,0.0,19772.0,0.0,25274.0,0.0
3982,7.0,4920.0,0.0,39656.0,9169.0,5259.0,0.0
3983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3985,2.0,0.0,0.0,20901.0,5232.0,0.0,0.0
3987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,2.0,0.0,16996.0,0.0,0.0,0.0,0.0
3991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,6.0,0.0,12258.0,1525.0,19581.0,0.0,0.0
3996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3997,1.0,0.0,0.0,0.0,13125.0,0.0,0.0
3998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,1.0,0.0,0.0,0.0,4789.0,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4001,2.0,5019.0,0.0,0.0,7538.0,0.0,0.0
4002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,1.0,0.0,0.0,0.0,0.0,0.0,83428.0
4004,2.0,0.0,1185.0,0.0,3352.0,0.0,0.0
4005,3.0,0.0,0.0,70839.0,0.0,0.0,0.0
4006,1.0,0.0,0.0,17602.0,0.0,0.0,0.0
4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,1.0,0.0,0.0,0.0,0.0,5562.0,0.0
4011,2.0,1132.0,0.0,29262.0,0.0,0.0,0.0
4012,4.0,40641.0,0.0,15817.0,0.0,33273.0,0.0
4013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4014,1.0,0.0,0.0,0.0,0.0,1163.0,0.0
4015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4017,4.0,0.0,0.0,0.0,8425.0,6574.0,50507.0
4018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4019,1.0,0.0,0.0,0.0,0.0,25891.0,0.0
4020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4022,3.0,14436.0,5614.0,0.0,0.0,0.0,0.0
4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4025,6.0,2657.0,11815.0,0.0,5126.0,5866.0,6220.0
4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4041,1.0,4035.0,0.0,0.0,0.0,0.0,0.0
4042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4044,2.0,0.0,0.0,0.0,0.0,24171.0,0.0
4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4047,4.0,9742.0,11455.0,0.0,35083.0,0.0,0.0
4048,5.0,10825.0,40997.0,15377.0,0.0,9709.0,57049.0
4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4051,1.0,0.0,0.0,0.0,9046.0,0.0,0.0
4052,2.0,0.0,3811.0,0.0,20397.0,0.0,0.0
4053,2.0,0.0,0.0,0.0,6651.0,0.0,15442.0
4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4056,9.0,0.0,0.0,0.0,1676.0,23362.0,41070.0
4057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,3.0,0.0,13185.0,0.0,0.0,11024.0,0.0
4060,1.0,0.0,0.0,4711.0,0.0,0.0,0.0
4061,1.0,0.0,0.0,0.0,0.0,0.0,5576.0
4062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,1.0,0.0,3090.0,0.0,0.0,0.0,0.0
4071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4074,3.0,0.0,0.0,0.0,0.0,1112.0,5201.0
4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,1.0,16227.0,0.0,0.0,0.0,0.0,0.0
4079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4080,2.0,0.0,0.0,28133.0,0.0,0.0,0.0
4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4083,1.0,0.0,0.0,0.0,0.0,0.0,1180.0
4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4086,3.0,0.0,15245.0,0.0,0.0,9102.0,10616.0
4087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,1.0,0.0,0.0,0.0,0.0,14159.0,0.0
4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,2.0,0.0,0.0,24743.0,14544.0,0.0,0.0
4091,3.0,0.0,0.0,32313.0,3459.0,0.0,13822.0
4092,2.0,0.0,0.0,11185.0,1676.0,0.0,0.0
4093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4095,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4096,1.0,0.0,0.0,0.0,4434.0,0.0,0.0
4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4099,3.0,0.0,6078.0,0.0,28095.0,0.0,0.0
4100,1.0,0.0,0.0,0.0,0.0,402520.0,0.0
4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4102,1.0,0.0,0.0,8474.0,0.0,0.0,0.0
4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4107,2.0,0.0,13803.0,40131.0,0.0,0.0,0.0
4108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,4.0,0.0,11949.0,0.0,0.0,6574.0,9008.0
4113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4119,2.0,0.0,29965.0,0.0,0.0,0.0,0.0
4120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4123,1.0,0.0,10291.0,0.0,0.0,0.0,0.0
4124,2.0,30309.0,0.0,8700.0,0.0,0.0,0.0
4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4126,1.0,0.0,0.0,0.0,2394.0,0.0,0.0
4127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4128,1.0,0.0,0.0,0.0,1410.0,0.0,0.0
4129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4132,5.0,886.0,0.0,1299.0,10722.0,1163.0,0.0
4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4137,1.0,0.0,0.0,21116.0,0.0,0.0,0.0
4138,1.0,4822.0,0.0,0.0,0.0,0.0,0.0
4139,9.0,0.0,0.0,0.0,19865.0,50063.0,60052.0
4140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4142,2.0,3641.0,0.0,0.0,3281.0,0.0,0.0
4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4144,1.0,0.0,0.0,0.0,0.0,0.0,6434.0
4145,1.0,0.0,0.0,10507.0,0.0,0.0,0.0
4146,3.0,0.0,2781.0,0.0,0.0,2326.0,5898.0
4147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4151,2.0,0.0,0.0,0.0,12230.0,0.0,0.0
4152,6.0,0.0,0.0,30392.0,29487.0,0.0,19195.0
4153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4168,2.0,6150.0,0.0,0.0,0.0,0.0,0.0
