고객번호,기호품구매횟수,기호품1,기호품2,기호품3,기호품4,기호품5,기호품6
5314,50.0,67417.0,49259.0,63867.0,29859.0,26821.0,77166.0
5315,16.0,7577.0,12258.0,0.0,4425.0,28580.0,8525.0
5316,22.0,89077.0,112321.0,46661.0,33469.0,44176.0,11732.0
5317,13.0,20763.0,12670.0,0.0,12399.0,10922.0,1287.0
5318,18.0,23814.0,13679.0,90464.0,84693.0,9406.0,18765.0
5319,27.0,16926.0,76494.0,20958.0,35598.0,148913.0,62730.0
5320,441.0,381129.0,362289.0,184378.0,149763.0,200225.0,175696.0
5321,89.0,74074.0,35936.0,34639.0,22880.0,29521.0,43140.0
5322,28.0,20893.0,430699.0,635494.0,155728.0,38514.0,35281.0
5323,9.0,13383.0,6387.0,6102.0,0.0,5542.0,14005.0
5325,29.0,49862.0,26708.0,31861.0,36192.0,16283.0,50401.0
5326,33.0,131752.0,131335.0,28245.0,43277.0,9062.0,36771.0
5327,17.0,35317.0,0.0,41283.0,15857.0,46623.0,91524.0
5328,31.0,21433.0,57788.0,72533.0,47535.0,78827.0,67514.0
5329,49.0,39216.0,37845.0,77763.0,165890.0,32657.0,43131.0
5330,18.0,0.0,14298.0,9039.0,10377.0,30796.0,11206.0
5331,12.0,29030.0,0.0,38865.0,0.0,12946.0,17050.0
5332,12.0,21649.0,0.0,2576.0,46648.0,29259.0,35205.0
5333,16.0,0.0,14935.0,7908.0,20309.0,8091.0,18101.0
5334,51.0,47333.0,34867.0,449212.0,168588.0,112819.0,225182.0
5335,1026.0,270622.0,420184.0,444967.0,273504.0,277220.0,308933.0
5336,72.0,259633.0,215929.0,271254.0,155453.0,271033.0,128103.0
5337,28.0,15234.0,14307.0,25760.0,12433.0,34738.0,50787.0
5338,111.0,121113.0,196695.0,189411.0,99760.0,42487.0,66434.0
5339,17.0,53828.0,19880.0,5084.0,2217.0,48647.0,22734.0
5340,2.0,0.0,0.0,0.0,0.0,0.0,7131.0
5341,15.0,50975.0,0.0,71742.0,0.0,39948.0,34100.0
5342,43.0,36902.0,34507.0,37849.0,42571.0,58962.0,68632.0
5343,24.0,336123.0,174547.0,67111.0,211954.0,0.0,12858.0
5344,10.0,2893.0,0.0,26155.0,1907.0,5047.0,113110.0
5345,24.0,24897.0,32983.0,30291.0,27022.0,38979.0,52801.0
5346,47.0,15646.0,28080.0,18631.0,32368.0,52764.0,46286.0
5347,39.0,3424.0,23639.0,19252.0,6057.0,17547.0,6971.0
5348,7.0,15745.0,0.0,4519.0,3547.0,30299.0,0.0
5349,33.0,53799.0,51474.0,108835.0,50354.0,57900.0,61810.0
5350,39.0,5786.0,44696.0,34811.0,25080.0,66850.0,20718.0
5351,10.0,15745.0,3605.0,0.0,68420.0,0.0,2145.0
5352,75.0,44813.0,50979.0,44606.0,86065.0,29732.0,81618.0
5353,28.0,19150.0,77411.0,24167.0,73032.0,115984.0,14466.0
5354,6.0,0.0,8550.0,16608.0,12859.0,12177.0,0.0
5355,26.0,10903.0,11918.0,26336.0,17587.0,6219.0,32877.0
5356,10.0,11809.0,167903.0,1582.0,0.0,0.0,53510.0
5357,32.0,167388.0,55109.0,95006.0,121541.0,138050.0,58121.0
5358,23.0,10234.0,45468.0,13094.0,4860.0,21279.0,41886.0
5359,41.0,30494.0,44869.0,40618.0,62620.0,33597.0,22883.0
5360,19.0,25093.0,11640.0,1597549.0,33700.0,11125.0,47183.0
5361,16.0,34973.0,12299.0,7908.0,7352.0,16080.0,32224.0
5362,19.0,2460.0,10301.0,27115.0,29000.0,48342.0,35173.0
5363,69.0,26273.0,104553.0,83493.0,335491.0,118934.0,112488.0
5364,10.0,32179.0,0.0,11298.0,0.0,7585.0,51580.0
5365,30.0,408728.0,185848.0,101682.0,72278.0,23262.0,46368.0
5366,16.0,22682.0,7808.0,46944.0,28264.0,34386.0,33297.0
5367,161.0,74445.0,73242.0,70490.0,48445.0,93348.0,83528.0
5368,78.0,78921.0,101545.0,130887.0,128638.0,163272.0,115343.0
5369,299.0,57465.0,106290.0,116040.0,91187.0,123907.0,149071.0
5370,25.0,155232.0,25340.0,0.0,85961.0,16404.0,63590.0
5371,96.0,40414.0,92993.0,117366.0,105621.0,39948.0,74529.0
5372,19.0,1948.0,36671.0,8360.0,21807.0,22017.0,17285.0
5373,30.0,38082.0,0.0,33894.0,25231.0,20732.0,77744.0
5374,37.0,74208.0,62433.0,27873.0,36067.0,15575.0,7528.0
5375,90.0,50066.0,74403.0,44104.0,23544.0,15927.0,13382.0
5376,18.0,59043.0,0.0,151677.0,0.0,140469.0,25070.0
5377,19.0,12498.0,17510.0,67358.0,12328.0,10114.0,0.0
5378,221.0,58904.0,79025.0,108073.0,53909.0,104903.0,159803.0
5379,25.0,135996.0,47487.0,62704.0,54009.0,54106.0,6488.0
5380,10.0,0.0,0.0,9038.0,8868.0,30340.0,12868.0
5381,22.0,75163.0,66318.0,14123.0,82572.0,0.0,25736.0
5382,60.0,204230.0,132829.0,102067.0,272948.0,243486.0,320736.0
5383,447.0,768680.0,734450.0,777162.0,692689.0,591211.0,573685.0
5384,10.0,30998.0,0.0,27680.0,0.0,21340.0,0.0
5385,36.0,8758.0,22074.0,79199.0,66778.0,45208.0,54841.0
5386,26.0,16640.0,5573.0,18958.0,45414.0,130383.0,57048.0
5387,75.0,34093.0,41368.0,32764.0,28830.0,70189.0,60361.0
5388,24.0,5314.0,21508.0,92023.0,6651.0,48070.0,155039.0
5389,11.0,22534.0,2060.0,0.0,6208.0,6372.0,19838.0
5390,130.0,146342.0,150658.0,150302.0,173147.0,177058.0,177204.0
5391,57.0,84629.0,31932.0,109139.0,28467.0,65534.0,110451.0
5392,27.0,0.0,7314.0,17026.0,63515.0,203607.0,61766.0
5393,7.0,18137.0,2575.0,45192.0,12416.0,4045.0,16085.0
5394,63.0,20183.0,19303.0,40029.0,29302.0,71443.0,26891.0
5395,21.0,22476.0,34229.0,14507.0,46664.0,46118.0,40921.0
5396,8.0,41134.0,7973.0,2655.0,10553.0,2023.0,2895.0
5397,49.0,88114.0,43635.0,37385.0,106474.0,94104.0,5683.0
5398,35.0,13875.0,35436.0,20168.0,14632.0,43620.0,23313.0
5399,31.0,3631.0,42213.0,101673.0,79984.0,60115.0,4557.0
5400,12.0,0.0,25752.0,12654.0,15324.0,13350.0,28738.0
5401,18.0,39825.0,0.0,46853.0,85900.0,10012.0,132563.0
5402,42.0,13423.0,37586.0,47564.0,117718.0,6978.0,46110.0
5403,19.0,21325.0,21210.0,16032.0,10836.0,24900.0,21447.0
5404,12.0,18205.0,10301.0,0.0,29354.0,75852.0,115492.0
5405,56.0,76913.0,182624.0,78296.0,213390.0,116085.0,119083.0
5406,25.0,117368.0,87824.0,108179.0,7804.0,116488.0,0.0
5407,40.0,50188.0,23877.0,24053.0,26960.0,60855.0,66441.0
5408,26.0,14269.0,87157.0,98723.0,32803.0,10114.0,18444.0
5409,73.0,83940.0,626746.0,407183.0,116576.0,234383.0,200323.0
5410,17.0,5117.0,18695.0,27656.0,0.0,2113.0,20803.0
5411,53.0,39589.0,31191.0,22462.0,14634.0,32575.0,31634.0
5412,33.0,15529.0,42831.0,28246.0,15343.0,43689.0,120294.0
5413,60.0,36764.0,51401.0,88610.0,49948.0,41384.0,35387.0
5414,30.0,163648.0,29842.0,20156.0,34320.0,7828.0,136595.0
5415,55.0,272090.0,45838.0,31634.0,183134.0,368237.0,456817.0
5416,8.0,0.0,0.0,19546.0,6785.0,19721.0,24363.0
5417,37.0,34619.0,60043.0,35047.0,68500.0,77449.0,30670.0
5418,68.0,50197.0,73168.0,131194.0,61866.0,40143.0,63075.0
5419,54.0,15843.0,38625.0,35592.0,70502.0,5056.0,0.0
5420,26.0,3543.0,59992.0,16935.0,10998.0,19772.0,33779.0
5421,112.0,158638.0,347571.0,420854.0,70815.0,217836.0,82141.0
5422,25.0,10037.0,20541.0,14846.0,0.0,25881.0,25478.0
5423,42.0,48327.0,74970.0,66852.0,24495.0,59338.0,88404.0
5424,19.0,0.0,64483.0,47791.0,27882.0,19439.0,10723.0
5425,6.0,12143.0,0.0,0.0,10864.0,0.0,8900.0
5426,12.0,6888.0,10816.0,6101.0,62388.0,7888.0,1158.0
5427,25.0,15568.0,24969.0,171664.0,70007.0,46310.0,69702.0
5428,33.0,54518.0,11948.0,37057.0,28378.0,21986.0,56083.0
5429,47.0,149054.0,57747.0,274996.0,278733.0,115093.0,86001.0
5430,77.0,193670.0,173630.0,160659.0,145707.0,35638.0,124821.0
5431,50.0,99615.0,86270.0,123239.0,102918.0,136504.0,101239.0
5432,3.0,0.0,3399.0,0.0,5321.0,0.0,2681.0
5433,54.0,75869.0,96930.0,126041.0,65360.0,92651.0,121496.0
5434,302.0,117747.0,42642.0,76493.0,281182.0,180775.0,825260.0
5435,42.0,25387.0,79833.0,6779.0,23324.0,30340.0,69273.0
5436,41.0,87630.0,125897.0,166488.0,46319.0,7827.0,5715.0
5437,22.0,23961.0,5150.0,24291.0,18535.0,38432.0,1072.0
5438,83.0,39459.0,70278.0,48021.0,66422.0,42313.0,30028.0
5439,20.0,500884.0,0.0,8925.0,149370.0,30138.0,15398.0
5440,62.0,1997.0,19221.0,21739.0,74583.0,25597.0,9522.0
5441,138.0,90103.0,128671.0,144628.0,191795.0,144969.0,268115.0
5442,11.0,0.0,59024.0,20111.0,7095.0,24272.0,0.0
5443,18.0,29876.0,40349.0,2147.0,13639.0,2367.0,11913.0
5444,86.0,36263.0,84774.0,176873.0,86839.0,64776.0,89400.0
5445,29.0,112084.0,25547.0,20563.0,3193.0,266665.0,164819.0
5446,27.0,23854.0,10744.0,0.0,21755.0,15676.0,50207.0
5447,6.0,0.0,42275.0,27963.0,0.0,0.0,0.0
5448,16.0,0.0,18521.0,24539.0,112602.0,52692.0,64072.0
5449,106.0,1869.0,6068.0,97498.0,78353.0,75144.0,76447.0
5450,31.0,34442.0,23784.0,28809.0,12939.0,81109.0,26648.0
5451,63.0,24915.0,41460.0,55720.0,29992.0,50647.0,47603.0
5452,108.0,103586.0,125462.0,38527.0,14447.0,22552.0,10863.0
5453,45.0,52497.0,16072.0,16947.0,11085.0,2124.0,2145.0
5454,31.0,8266.0,1082.0,1808.0,11760.0,17173.0,67032.0
5455,154.0,124994.0,60003.0,65326.0,70585.0,92186.0,96437.0
5456,44.0,83163.0,40174.0,154446.0,77767.0,40961.0,33617.0
5457,10.0,23677.0,0.0,5480.0,8167.0,11600.0,14563.0
5458,15.0,19809.0,9580.0,10733.0,19900.0,7564.0,8022.0
5459,77.0,96330.0,81963.0,94047.0,73198.0,120302.0,113753.0
5460,43.0,45021.0,14092.0,321926.0,57291.0,61036.0,17800.0
5461,70.0,34541.0,46838.0,95955.0,75312.0,67610.0,71398.0
5462,16.0,4841.0,68192.0,0.0,74750.0,4925.0,4182.0
5463,251.0,253113.0,323902.0,309013.0,391805.0,392440.0,392763.0
5464,74.0,54516.0,51966.0,62671.0,44139.0,34466.0,71891.0
5465,12.0,39066.0,0.0,10168.0,0.0,82223.0,3860.0
5466,54.0,15991.0,35847.0,53552.0,25629.0,22758.0,113494.0
5467,40.0,29365.0,40709.0,32008.0,32494.0,66497.0,57028.0
5468,71.0,76757.0,143904.0,64037.0,113779.0,105566.0,317029.0
5469,73.0,88625.0,89515.0,152546.0,38578.0,63410.0,197481.0
5470,10.0,0.0,16172.0,62930.0,84249.0,5057.0,5362.0
5471,49.0,14662.0,43512.0,30922.0,60349.0,121786.0,78634.0
5472,39.0,34825.0,23651.0,20054.0,47012.0,24475.0,11346.0
5473,18.0,17123.0,6520.0,23274.0,33212.0,78624.0,14219.0
5474,467.0,407794.0,471209.0,578657.0,427943.0,549111.0,606230.0
5475,31.0,134718.0,51669.0,35160.0,45920.0,88999.0,153345.0
5476,21.0,76756.0,35539.0,29940.0,30685.0,30644.0,30991.0
5477,77.0,128146.0,136394.0,114633.0,134311.0,198632.0,99182.0
5478,18.0,9909.0,6788.0,0.0,4212.0,5664.0,37628.0
5479,25.0,45406.0,40791.0,38775.0,20557.0,36146.0,27795.0
5480,120.0,191633.0,215901.0,152534.0,74662.0,133360.0,142116.0
5481,32.0,253886.0,80945.0,25985.0,8779.0,54593.0,33349.0
5482,51.0,803216.0,768988.0,1359036.0,29939.0,1075851.0,361862.0
5483,26.0,18599.0,43346.0,32651.0,16495.0,25184.0,32856.0
5484,5.0,0.0,0.0,54231.0,7982.0,51781.0,0.0
5485,66.0,36883.0,85519.0,134616.0,80641.0,74569.0,103020.0
5486,16.0,0.0,0.0,19365.0,79230.0,80545.0,10016.0
5487,95.0,36695.0,29059.0,87199.0,35092.0,49739.0,247274.0
5488,220.0,133497.0,124159.0,178923.0,228414.0,210473.0,212892.0
5489,27.0,57862.0,11846.0,121342.0,52768.0,18204.0,17694.0
5490,24.0,15548.0,26987.0,34009.0,44164.0,8596.0,27451.0
5491,14.0,9841.0,34508.0,26324.0,14633.0,23565.0,0.0
5492,159.0,100474.0,125623.0,107369.0,70232.0,52317.0,91606.0
5493,32.0,60422.0,45633.0,10112.0,76826.0,35419.0,66624.0
5494,32.0,31195.0,18027.0,20224.0,30596.0,91883.0,43623.0
5495,24.0,0.0,25752.0,192633.0,14368.0,320803.0,78281.0
5496,6.0,0.0,4635.0,3389.0,35917.0,38988.0,3646.0
5497,29.0,24985.0,11681.0,10506.0,7982.0,11165.0,6123.0
5498,34.0,48563.0,34405.0,63823.0,175691.0,56828.0,43430.0
5499,34.0,64829.0,16275.0,125612.0,246887.0,54614.0,18980.0
5500,68.0,56552.0,41636.0,64083.0,24653.0,39301.0,43258.0
5501,19.0,103818.0,31314.0,16721.0,21285.0,121646.0,34958.0
5502,24.0,59309.0,15235.0,41565.0,62938.0,42457.0,14305.0
5503,18.0,44775.0,13391.0,28640.0,5046.0,10720.0,3946.0
5504,42.0,87010.0,60651.0,91627.0,51879.0,73980.0,93186.0
5505,9.0,344419.0,0.0,152524.0,17737.0,708.0,8364.0
5506,56.0,43988.0,7519.0,101004.0,115998.0,152804.0,156754.0
5507,82.0,21010.0,165844.0,52705.0,47985.0,111043.0,109431.0
5508,34.0,28645.0,27348.0,19715.0,26383.0,28621.0,36941.0
5509,133.0,236730.0,200762.0,205850.0,153159.0,147660.0,117185.0
5510,8.0,0.0,33993.0,0.0,14332.0,202271.0,16085.0
5511,44.0,56336.0,32550.0,58975.0,142115.0,15980.0,160561.0
5512,45.0,34137.0,56036.0,78975.0,85756.0,52621.0,49832.0
5513,9.0,0.0,18891.0,8745.0,10553.0,9001.0,29596.0
5514,52.0,55285.0,170533.0,87583.0,80961.0,76761.0,80834.0
5515,9.0,15942.0,0.0,34651.0,18570.0,4339.0,65306.0
5516,17.0,7872.0,7417.0,14687.0,30508.0,5360.0,11795.0
5517,25.0,87384.0,37753.0,37860.0,92843.0,0.0,35119.0
5518,7.0,0.0,0.0,2825.0,4611.0,36489.0,10616.0
5519,25.0,0.0,38000.0,20766.0,51986.0,47949.0,39645.0
5520,25.0,32179.0,76433.0,36379.0,5765.0,29532.0,157420.0
5521,31.0,42020.0,153690.0,21466.0,42834.0,39139.0,15013.0
5522,99.0,131129.0,88278.0,56153.0,24840.0,50648.0,76686.0
5523,26.0,47234.0,143987.0,45429.0,45654.0,11024.0,73563.0
5524,93.0,72228.0,66460.0,265630.0,90793.0,49020.0,73907.0
5525,24.0,974.0,47898.0,88059.0,30446.0,6766.0,48898.0
5526,15.0,0.0,6736.0,25533.0,7272.0,25183.0,19838.0
5527,14.0,62487.0,88176.0,100440.0,0.0,0.0,21232.0
5528,23.0,26518.0,3914.0,7728.0,5791.0,7161.0,0.0
5529,33.0,205432.0,128246.0,37239.0,65857.0,11165.0,137153.0
5530,37.0,34293.0,27502.0,63156.0,34693.0,0.0,87932.0
5531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5532,22.0,48514.0,52535.0,9038.0,7414.0,46350.0,54475.0
5533,58.0,18814.0,49988.0,36810.0,25096.0,30634.0,40867.0
5534,55.0,43436.0,98960.0,25669.0,17444.0,37217.0,30229.0
5535,106.0,110215.0,335358.0,582889.0,269504.0,106292.0,282984.0
5536,94.0,164405.0,88453.0,129850.0,243489.0,83842.0,197514.0
5537,24.0,30447.0,30316.0,95649.0,37469.0,11964.0,46626.0
5538,19.0,52727.0,105151.0,28675.0,29212.0,47372.0,78753.0
5539,10.0,21648.0,0.0,47045.0,11228.0,0.0,4826.0
5540,35.0,42610.0,36053.0,92982.0,60038.0,111845.0,28953.0
5541,6.0,0.0,0.0,5310.0,9311.0,3034.0,10723.0
5542,38.0,38279.0,13905.0,20901.0,29975.0,40353.0,34958.0
5543,7.0,0.0,10301.0,9829.0,7166.0,0.0,8579.0
5544,28.0,21600.0,15070.0,7626.0,45531.0,49081.0,21286.0
5545,17.0,64672.0,24104.0,17671.0,33735.0,26215.0,7506.0
5546,22.0,0.0,0.0,0.0,59489.0,70035.0,44460.0
5547,32.0,6888.0,54132.0,49554.0,61546.0,12915.0,32555.0
5548,39.0,25998.0,16790.0,10429.0,21577.0,46199.0,23442.0
5549,20.0,2952.0,74062.0,68716.0,15875.0,96382.0,127501.0
5550,32.0,44558.0,50124.0,103570.0,59348.0,128576.0,23763.0
5551,3.0,0.0,0.0,0.0,17719.0,0.0,31549.0
5552,20.0,0.0,25237.0,0.0,68890.0,118208.0,56169.0
5553,61.0,9043.0,47023.0,53947.0,38134.0,69590.0,122084.0
5554,59.0,106966.0,180967.0,241574.0,133910.0,206338.0,117742.0
5555,57.0,987007.0,3051692.0,3847314.0,4394175.0,73475.0,713599.0
5556,9.0,25586.0,0.0,151282.0,15076.0,26295.0,27291.0
5557,31.0,29009.0,30563.0,41328.0,56137.0,41425.0,56983.0
5558,65.0,51487.0,66512.0,121330.0,55880.0,43314.0,80211.0
5559,285.0,91466.0,131493.0,156589.0,110626.0,149424.0,107123.0
5560,43.0,112969.0,153216.0,7762.0,86909.0,128978.0,234467.0
5561,36.0,82858.0,50784.0,52738.0,61459.0,97897.0,47183.0
5562,30.0,113342.0,36455.0,42921.0,28875.0,29309.0,40095.0
5563,10.0,1771.0,10548.0,0.0,14358.0,6604.0,59547.0
5564,39.0,126046.0,75197.0,14099.0,68287.0,55826.0,46647.0
5565,33.0,68096.0,59746.0,40334.0,46470.0,75752.0,55654.0
5566,66.0,13581.0,36669.0,28426.0,139764.0,18042.0,60608.0
5567,65.0,34992.0,47486.0,112689.0,41742.0,45370.0,106667.0
5568,80.0,84540.0,62629.0,22766.0,62213.0,299896.0,179639.0
5569,193.0,323291.0,563610.0,605388.0,344670.0,120748.0,270669.0
5570,23.0,30506.0,53554.0,13670.0,27687.0,51832.0,0.0
5571,30.0,126549.0,113309.0,156364.0,133026.0,22755.0,182039.0
5572,34.0,26391.0,30223.0,8981.0,16202.0,7060.0,14948.0
5573,22.0,45758.0,30490.0,3389.0,7095.0,37520.0,6005.0
5574,164.0,167200.0,221435.0,124323.0,163286.0,350435.0,305531.0
5575,55.0,38652.0,40379.0,56095.0,49796.0,31573.0,55547.0
5576,10.0,31884.0,2143.0,9400.0,0.0,33132.0,31763.0
5577,65.0,48208.0,49042.0,76218.0,72278.0,71402.0,105700.0
5578,3.0,0.0,0.0,8745.0,5676.0,0.0,2145.0
5579,26.0,11100.0,20808.0,64445.0,23679.0,46017.0,60254.0
5580,56.0,128949.0,319986.0,127781.0,225203.0,84985.0,161861.0
5581,72.0,38085.0,49176.0,16539.0,45964.0,61248.0,66979.0
5582,36.0,269631.0,60464.0,41882.0,12406.0,78249.0,33725.0
5583,34.0,17713.0,57725.0,20585.0,47703.0,31270.0,108832.0
5584,20.0,26728.0,62186.0,74184.0,29212.0,21188.0,29575.0
5585,7.0,27504.0,6520.0,0.0,0.0,0.0,34497.0
5586,812.0,599096.0,688964.0,826665.0,807229.0,967661.0,643391.0
5587,24.0,48691.0,23589.0,62026.0,39189.0,64312.0,23752.0
5588,115.0,216226.0,125126.0,238175.0,159587.0,189460.0,99719.0
5589,64.0,770368.0,352908.0,258928.0,182689.0,405038.0,291664.0
5590,23.0,85908.0,29976.0,208788.0,35652.0,38502.0,30562.0
5591,16.0,8168.0,57622.0,12372.0,66513.0,3742.0,6692.0
5592,34.0,14387.0,55953.0,53825.0,28645.0,19701.0,25576.0
5593,10.0,8266.0,22662.0,0.0,8957.0,0.0,546894.0
5594,3.0,0.0,0.0,14688.0,0.0,0.0,6434.0
5595,116.0,63822.0,89792.0,65026.0,52509.0,57949.0,94334.0
5596,58.0,33989.0,88380.0,61125.0,111564.0,28721.0,38968.0
5597,10.0,12301.0,28637.0,5367.0,5321.0,22250.0,8579.0
5598,67.0,116217.0,31006.0,95413.0,146718.0,195100.0,91985.0
5599,2.0,0.0,0.0,13445.0,1561.0,0.0,0.0
5600,23.0,18196.0,19818.0,20031.0,33682.0,12318.0,33738.0
5601,36.0,114446.0,44438.0,71675.0,118729.0,50770.0,129604.0
5602,14.0,0.0,0.0,43701.0,29000.0,34689.0,57391.0
5603,118.0,49733.0,54440.0,85458.0,84416.0,58012.0,54066.0
5604,30.0,50128.0,46653.0,92341.0,50719.0,105162.0,84865.0
5605,12.0,5363.0,1957.0,1808.0,28769.0,6928.0,1287.0
5606,19.0,1644.0,32242.0,0.0,13657.0,23767.0,125132.0
5607,25.0,46055.0,56037.0,40447.0,213640.0,171930.0,170653.0
5608,6.0,0.0,0.0,4270675.0,0.0,0.0,3924767.0
5609,8.0,9841.0,36053.0,9038.0,0.0,7181.0,16643.0
5611,13.0,26668.0,12753.0,30392.0,0.0,7484.0,12063.0
5612,42.0,4625.0,34093.0,21353.0,35385.0,82730.0,26594.0
5613,107.0,53640.0,124929.0,149021.0,91284.0,61165.0,97646.0
5614,64.0,96673.0,154522.0,37748.0,87761.0,54489.0,26165.0
5615,31.0,182249.0,35332.0,28019.0,28557.0,8394.0,62441.0
5616,31.0,7872.0,18541.0,27116.0,38399.0,28317.0,21447.0
5617,19.0,255854.0,138010.0,156342.0,35473.0,80908.0,15442.0
5618,15.0,32769.0,22744.0,32313.0,34808.0,26619.0,36245.0
5619,47.0,479224.0,100999.0,1425819.0,751417.0,1003266.0,951370.0
5620,41.0,32661.0,59487.0,96554.0,84445.0,39109.0,41125.0
5621,80.0,82462.0,76989.0,92250.0,211245.0,43488.0,60374.0
5622,16.0,42216.0,20189.0,33420.0,6430.0,17527.0,5351.0
5623,1.0,0.0,74166.0,0.0,0.0,0.0,0.0
5624,9.0,2755.0,13907.0,0.0,17648.0,10316.0,46433.0
5625,225.0,54187.0,26006.0,57551.0,71704.0,97096.0,201221.0
5626,25.0,10884.0,68892.0,18924.0,60024.0,20429.0,2198.0
5627,64.0,43080.0,35064.0,17784.0,66875.0,59306.0,90936.0
5628,40.0,20419.0,44345.0,52637.0,59402.0,75245.0,106462.0
5629,35.0,161779.0,22971.0,88905.0,89457.0,16687.0,21340.0
5630,37.0,63866.0,43264.0,111512.0,89297.0,80808.0,153345.0
5631,73.0,1771.0,35260.0,76173.0,169350.0,148509.0,19729.0
5632,40.0,67368.0,52667.0,53417.0,48935.0,33072.0,23356.0
5633,54.0,22633.0,20663.0,51146.0,26728.0,31990.0,58003.0
5634,31.0,123205.0,24248.0,20404.0,68074.0,18103.0,21864.0
5635,174.0,163040.0,172761.0,65646.0,67240.0,125709.0,63601.0
5636,32.0,37197.0,76350.0,65087.0,40795.0,48262.0,12461.0
5637,116.0,140216.0,111485.0,191931.0,139276.0,119451.0,108307.0
5638,24.0,4920.0,21322.0,17421.0,27847.0,71705.0,117422.0
5639,17.0,11809.0,20601.0,15817.0,12195.0,21440.0,12869.0
5640,280.0,77102.0,83065.0,58256.0,80159.0,146823.0,367911.0
5641,44.0,56791.0,30717.0,13038.0,25868.0,17153.0,48083.0
5642,74.0,111138.0,71035.0,44694.0,55809.0,116173.0,112231.0
5643,17.0,0.0,7726.0,21048.0,7272.0,48089.0,27666.0
5644,21.0,39756.0,6592.0,11185.0,9578.0,19620.0,40857.0
5645,8.0,0.0,0.0,11072.0,2217.0,215216.0,58871.0
5646,21.0,3917.0,52431.0,51859.0,15466.0,26194.0,12096.0
5647,13.0,19681.0,3090.0,41012.0,34942.0,12339.0,7817.0
5648,24.0,27180.0,18830.0,44321.0,27961.0,14665.0,10724.0
5649,88.0,18994.0,41212.0,22710.0,33466.0,41869.0,57906.0
5650,40.0,19225.0,0.0,27737.0,27225.0,447970.0,43729.0
5651,57.0,63125.0,87229.0,86136.0,30897.0,54048.0,57465.0
5652,38.0,33753.0,26679.0,46536.0,37868.0,48039.0,21339.0
5653,21.0,26344.0,6880.0,18981.0,19280.0,16788.0,16900.0
5654,11.0,0.0,50411.0,6666.0,13746.0,13826.0,0.0
5655,15.0,14563.0,28987.0,7909.0,26818.0,0.0,9008.0
5656,58.0,19681.0,2884.0,31070.0,84585.0,94245.0,2681.0
5657,48.0,31382.0,50298.0,25929.0,95291.0,66335.0,53458.0
5658,36.0,33951.0,38011.0,97275.0,28271.0,32060.0,26402.0
5659,74.0,111622.0,42040.0,53913.0,34632.0,98059.0,34615.0
5660,576.0,265891.0,363525.0,389502.0,199272.0,355824.0,473133.0
5661,52.0,55156.0,45818.0,38797.0,15874.0,151198.0,57671.0
5662,144.0,68439.0,79616.0,79650.0,36235.0,104240.0,195168.0
5663,45.0,230072.0,460635.0,370892.0,364756.0,40563.0,139468.0
5664,20.0,14948.0,19593.0,9197.0,1286.0,41092.0,39152.0
5665,48.0,25211.0,62392.0,22461.0,42948.0,13755.0,19516.0
5666,35.0,30111.0,42728.0,89311.0,36361.0,16586.0,72061.0
5667,48.0,129009.0,186217.0,131350.0,79727.0,40171.0,101110.0
5668,11.0,12891.0,0.0,16947.0,10554.0,7484.0,0.0
5669,28.0,169769.0,73404.0,35070.0,75558.0,62805.0,72382.0
5670,35.0,216296.0,95283.0,83561.0,38134.0,83943.0,205363.0
5671,16.0,0.0,17614.0,83266.0,12859.0,8374.0,19559.0
5672,73.0,100392.0,49825.0,97920.0,136244.0,132853.0,411652.0
5673,9.0,56977.0,0.0,42820.0,0.0,5623.0,27506.0
5674,26.0,1948.0,6521.0,9818.0,33328.0,66374.0,41211.0
5675,29.0,83643.0,14421.0,34459.0,25275.0,61218.0,49221.0
5676,224.0,762497.0,338137.0,923243.0,363761.0,463847.0,692040.0
5677,10.0,0.0,26731.0,2373.0,32281.0,0.0,1769.0
5678,27.0,51762.0,23486.0,58410.0,9205.0,18002.0,61768.0
5679,20.0,0.0,2575.0,9038.0,59727.0,206316.0,534456.0
5680,54.0,51762.0,50104.0,45645.0,25142.0,53795.0,93862.0
5681,17.0,31884.0,21632.0,69314.0,34009.0,16182.0,5362.0
5682,48.0,50974.0,460448.0,85120.0,210889.0,186343.0,141056.0
5683,44.0,56288.0,12361.0,452939.0,361962.0,139466.0,274410.0
5684,68.0,55126.0,82510.0,57372.0,62770.0,135930.0,72810.0
5685,16.0,13216.0,24897.0,28019.0,27918.0,5947.0,24557.0
5686,17.0,64553.0,51505.0,30505.0,58797.0,9102.0,46861.0
5687,15.0,6692.0,0.0,71177.0,67159.0,0.0,10627.0
5688,26.0,41586.0,10712.0,20539.0,27137.0,16475.0,7753.0
5689,135.0,114372.0,156559.0,96893.0,34462.0,30634.0,62281.0
5690,15.0,59910.0,6963.0,5310.0,97091.0,19317.0,5040.0
5691,34.0,115430.0,63196.0,203161.0,11440.0,298107.0,333498.0
5692,25.0,9900.0,40895.0,7672.0,22757.0,25132.0,36287.0
5693,14.0,49006.0,1854.0,21466.0,24831.0,4854.0,9115.0
5694,29.0,40445.0,36979.0,63494.0,39641.0,75347.0,41499.0
5695,45.0,66128.0,34611.0,61574.0,34764.0,71351.0,36010.0
5696,49.0,60549.0,56170.0,54604.0,26143.0,37875.0,64275.0
