고객번호,의류잡화구매횟수,의류잡화1,의류잡화2,의류잡화3,의류잡화4,의류잡화5,의류잡화6
1542,59.0,69081.0,983835.0,1828877.0,1721890.0,1063483.0,2049158.0
1543,53.0,63964.0,123612.0,45192.0,57113.0,945560.0,10723.0
1544,37.0,186971.0,367433.0,200879.0,121497.0,303509.0,47826.0
1545,283.0,6242335.0,3589753.0,2709518.0,7574532.0,15970118.0,2994456.0
1546,37.0,448729.0,755158.0,197853.0,201622.0,466236.0,27666.0
1547,56.0,136134.0,1200956.0,1493695.0,1009069.0,0.0,518637.0
1548,39.0,3981468.0,634739.0,11298.0,1347689.0,205002.0,349230.0
1549,22.0,28439.0,53358.0,127894.0,204593.0,10114.0,440088.0
1550,201.0,13366268.0,5458962.0,2603584.0,3274102.0,7761149.0,4972249.0
1551,63.0,402479.0,533069.0,1045547.0,971971.0,951282.0,578207.0
1552,13.0,759474.0,0.0,0.0,461332.0,1358860.0,3345756.0
1553,7.0,28538.0,15451.0,11298.0,44164.0,2933.0,0.0
1554,203.0,5712174.0,6626866.0,5510537.0,7846137.0,3558248.0,8328548.0
1555,22.0,42216.0,327259.0,44063.0,181713.0,78886.0,188303.0
1556,131.0,897950.0,161107.0,756066.0,2105544.0,2308705.0,1267079.0
1557,96.0,796003.0,1110639.0,821484.0,608901.0,865519.0,508932.0
1558,106.0,360066.0,890242.0,913111.0,1262855.0,1658218.0,3114291.0
1559,37.0,382571.0,11125.0,305387.0,162743.0,31150.0,815634.0
1560,54.0,139146.0,88381.0,294880.0,256384.0,124599.0,65520.0
1561,58.0,942872.0,1248155.0,3079924.0,299342.0,5241884.0,7877840.0
1562,130.0,1112771.0,1557591.0,1444911.0,1615551.0,1165790.0,1307932.0
1563,98.0,4788454.0,4088928.0,10091436.0,7547938.0,3497514.0,4592202.0
1564,22.0,9742.0,1030.0,381311.0,526604.0,29228.0,307225.0
1565,21.0,0.0,81512.0,0.0,189695.0,43488.0,245534.0
1566,162.0,6932278.0,8920000.0,5836542.0,5404609.0,4562555.0,8155709.0
1567,64.0,444301.0,534563.0,529881.0,315272.0,236760.0,1075557.0
1568,139.0,716887.0,764674.0,612740.0,1184723.0,434884.0,461104.0
1569,142.0,2919674.0,4227600.0,5348829.0,4782910.0,4171939.0,7564720.0
1570,92.0,168962.0,759842.0,353426.0,2440617.0,1228797.0,593252.0
1571,261.0,4669558.0,6542537.0,7110846.0,8681192.0,7701806.0,9286488.0
1572,24.0,14761.0,67265.0,111851.0,39286.0,68569.0,230553.0
1573,38.0,245876.0,156057.0,438320.0,292567.0,561252.0,318913.0
1574,60.0,182051.0,364136.0,541517.0,1563226.0,330106.0,571857.0
1575,43.0,319770.0,1145260.0,539483.0,1831768.0,263964.0,1559087.0
1576,63.0,330003.0,11162582.0,3871797.0,10894871.0,12146072.0,6368415.0
1577,193.0,2503072.0,3264253.0,4187236.0,3140555.0,3974126.0,2196904.0
1578,99.0,761219.0,1800075.0,1385426.0,477072.0,1457661.0,1180645.0
1579,152.0,9453153.0,3053569.0,2258759.0,7956339.0,2103845.0,6086583.0
1580,8.0,245040.0,271067.0,37284.0,22969.0,613287.0,0.0
1581,161.0,1208637.0,568846.0,280191.0,1484477.0,1420452.0,1937397.0
1582,99.0,456406.0,405855.0,675737.0,745476.0,417285.0,270017.0
1583,110.0,1782540.0,1076152.0,1640088.0,1790563.0,472334.0,333477.0
1584,186.0,4744039.0,2949692.0,2534690.0,1911203.0,1594457.0,4474767.0
1585,167.0,5065975.0,7228676.0,4980590.0,2709080.0,14265289.0,8454312.0
1586,28.0,27160.0,539558.0,87448.0,28379.0,1016717.0,354763.0
1587,168.0,6306603.0,6991492.0,7191502.0,3641578.0,4725960.0,3456348.0
1588,122.0,867739.0,906424.0,1105505.0,1479463.0,2887172.0,2499037.0
1589,330.0,5037523.0,1847894.0,5958450.0,9221328.0,9121654.0,6353970.0
1590,28.0,63964.0,317060.0,62590.0,39287.0,24273.0,1015400.0
1591,46.0,154792.0,483626.0,103150.0,863797.0,314481.0,152701.0
1592,167.0,1802376.0,4471186.0,876563.0,2224382.0,1228738.0,7628163.0
1593,162.0,1209600.0,5418443.0,1140757.0,181713.0,1342764.0,370815.0
1594,247.0,3749190.0,7526654.0,5289537.0,7823018.0,9535796.0,5984408.0
1595,6.0,253886.0,24310.0,11185.0,887.0,0.0,1072.0
1596,165.0,8500350.0,2761424.0,8444761.0,5107324.0,6372096.0,3832578.0
1597,108.0,95059.0,890406.0,1352606.0,164065.0,417896.0,1265042.0
1598,44.0,126323.0,234448.0,74568.0,1062863.0,85460.0,775184.0
1599,220.0,4031982.0,4965151.0,2727165.0,5301602.0,686380.0,4235882.0
1600,8.0,529422.0,1030.0,0.0,0.0,143410.0,674502.0
1601,164.0,3732237.0,4974235.0,6341730.0,5330932.0,3169563.0,3195479.0
1602,58.0,622217.0,783381.0,319735.0,516406.0,323635.0,462072.0
1603,108.0,19447759.0,4791003.0,7932973.0,6055185.0,6856947.0,1535356.0
1604,64.0,144656.0,668063.0,457799.0,814531.0,1061177.0,1340222.0
1605,158.0,1169580.0,2697878.0,1441409.0,2062044.0,2777954.0,2186212.0
1606,209.0,2513475.0,4160748.0,2637031.0,6367060.0,6304303.0,8924379.0
1607,170.0,11641423.0,15428650.0,10606184.0,5370687.0,3659534.0,5345222.0
1608,9.0,0.0,103832.0,0.0,63764.0,18376.0,0.0
1609,245.0,3266001.0,9618729.0,1899141.0,3383491.0,3839021.0,7762433.0
1610,8.0,162370.0,18542.0,0.0,0.0,10114.0,136188.0
1611,56.0,281194.0,244645.0,593941.0,808798.0,145534.0,667963.0
1612,15.0,18697.0,42646.0,67562.0,219491.0,111250.0,105250.0
1613,86.0,1115831.0,1379751.0,1396443.0,2594988.0,523681.0,432378.0
1614,56.0,646524.0,690777.0,429327.0,804005.0,110237.0,517942.0
1615,67.0,5476652.0,2925165.0,3410721.0,5890524.0,0.0,1163575.0
1616,78.0,4572491.0,992663.0,795034.0,4929993.0,2497130.0,2831130.0
1617,200.0,9912517.0,3349118.0,4679970.0,7543038.0,28878839.0,23653309.0
1618,120.0,8539484.0,16255924.0,7870653.0,18901743.0,13310974.0,11759308.0
1619,36.0,694497.0,371861.0,146311.0,675353.0,2365260.0,1092392.0
1620,45.0,425604.0,863036.0,2268846.0,829901.0,99316.0,48041.0
1621,75.0,851444.0,738830.0,746351.0,1220724.0,1697210.0,1892304.0
1622,23.0,39362.0,134529.0,78183.0,268446.0,74840.0,115598.0
1623,35.0,82660.0,130614.0,159303.0,88064.0,328690.0,469997.0
1624,82.0,271208.0,1492153.0,664666.0,1015074.0,505760.0,514626.0
1625,73.0,707142.0,718383.0,684099.0,1001042.0,277617.0,303472.0
1626,64.0,476676.0,233831.0,197490.0,957685.0,244851.0,448902.0
1627,32.0,211572.0,126701.0,271832.0,17737.0,118127.0,252859.0
1628,111.0,455243.0,1337411.0,1587130.0,7081039.0,4636869.0,841187.0
1629,37.0,0.0,0.0,547958.0,908165.0,1483408.0,791280.0
1630,283.0,15145093.0,8697451.0,6005875.0,5240597.0,16315522.0,5721486.0
1631,73.0,204910.0,721722.0,545899.0,670359.0,454202.0,1630813.0
1632,29.0,551563.0,925224.0,813462.0,447852.0,36004.0,302507.0
1633,74.0,605036.0,722298.0,695634.0,591911.0,200239.0,85175.0
1635,146.0,10961685.0,7231856.0,1571507.0,1863482.0,1245281.0,2642975.0
1636,29.0,136784.0,177278.0,78522.0,306668.0,601758.0,15120.0
1637,142.0,4674027.0,3501314.0,3595357.0,3768744.0,5651161.0,3966073.0
1638,248.0,14531242.0,3145090.0,13776701.0,14065164.0,5531962.0,9996091.0
1639,127.0,835021.0,980952.0,1119254.0,2556346.0,2491882.0,2696131.0
1640,196.0,12778595.0,5269831.0,2030494.0,2763117.0,3878554.0,3430094.0
1641,121.0,14145953.0,8933928.0,8958151.0,15793550.0,14892493.0,6790232.0
1642,325.0,4648678.0,6346671.0,3775933.0,4852633.0,4630716.0,4381686.0
1644,48.0,1945330.0,764335.0,467323.0,67045.0,251220.0,529607.0
1645,2.0,0.0,1339.0,16721.0,0.0,0.0,0.0
1646,150.0,2937060.0,4062094.0,8934919.0,9381627.0,4168126.0,7168114.0
1647,126.0,1638344.0,1395910.0,1919655.0,5403748.0,596235.0,983230.0
1648,58.0,697302.0,352444.0,1188999.0,2563098.0,1302122.0,2112938.0
1649,45.0,518104.0,90647.0,27567.0,214969.0,25889.0,20374.0
1650,8.0,0.0,13288.0,292621.0,0.0,189933.0,178116.0
1651,24.0,26274.0,180265.0,176250.0,690845.0,120806.0,1363587.0
1652,204.0,2797729.0,10551031.0,7303994.0,13848302.0,4745561.0,4512739.0
1653,193.0,1302685.0,1753547.0,4143336.0,4969439.0,2542359.0,6448648.0
1654,89.0,2010838.0,1647777.0,1968995.0,584417.0,991121.0,966393.0
1655,4.0,0.0,0.0,17626.0,0.0,10923.0,0.0
1656,32.0,0.0,2195322.0,2785880.0,748756.0,136634.0,255217.0
1657,23.0,145148.0,286775.0,321747.0,53742.0,131172.0,222940.0
1658,91.0,1333395.0,2556368.0,720817.0,1958898.0,2010830.0,6650763.0
1659,143.0,2672143.0,4550511.0,5307231.0,3375548.0,2688786.0,2502306.0
1660,16.0,141704.0,264732.0,251721.0,51348.0,129454.0,88822.0
1661,49.0,21944.0,45221.0,179821.0,318731.0,81929.0,557092.0
1662,141.0,15389152.0,10412165.0,5870857.0,2631998.0,2232943.0,7624256.0
1663,82.0,2421945.0,78699.0,791126.0,909273.0,4903019.0,476761.0
1664,61.0,4527286.0,2592654.0,1801028.0,4570195.0,534502.0,1453075.0
1665,61.0,364691.0,184229.0,58523.0,21107.0,103665.0,948916.0
1666,132.0,769621.0,1301008.0,1753179.0,979954.0,1459490.0,3321501.0
1667,45.0,185002.0,438560.0,1204329.0,1372033.0,499915.0,41285.0
1668,147.0,4205410.0,5956506.0,2810129.0,5484906.0,2592048.0,8077558.0
1669,10.0,0.0,134530.0,0.0,0.0,5765.0,46111.0
1670,183.0,783015.0,1681768.0,1755384.0,850387.0,846604.0,1636816.0
1671,128.0,7117861.0,1707265.0,4589765.0,5664620.0,6774139.0,2946986.0
1672,3.0,0.0,0.0,0.0,230932.0,29329.0,0.0
1673,144.0,799052.0,1777393.0,5323292.0,3805655.0,3575149.0,2245877.0
1674,50.0,160401.0,472605.0,485477.0,1490446.0,211394.0,134900.0
1675,84.0,1251934.0,1121134.0,1869020.0,2988611.0,2201521.0,2005061.0
1676,25.0,259397.0,20602.0,190372.0,157679.0,317465.0,305714.0
1677,84.0,653118.0,969571.0,505984.0,540258.0,278376.0,876959.0
1678,207.0,1509143.0,2582470.0,1029821.0,5972169.0,3987210.0,4926172.0
1679,116.0,2415589.0,1041407.0,1167476.0,1469106.0,1213112.0,1013511.0
1680,13.0,286459.0,100948.0,768270.0,0.0,229476.0,70668.0
1681,118.0,4496029.0,932436.0,4151345.0,2503644.0,1830810.0,5996400.0
1682,236.0,4340921.0,13660128.0,20011144.0,17282822.0,1490376.0,6439155.0
1683,159.0,1391652.0,2290965.0,1321999.0,4475426.0,1787251.0,2047656.0
1684,74.0,1343876.0,2698868.0,273018.0,2587053.0,4271020.0,1130076.0
1685,269.0,4770896.0,5793542.0,6733125.0,6374225.0,4756384.0,4211006.0
1687,39.0,193072.0,99835.0,527394.0,2038571.0,60480.0,72597.0
1688,153.0,8340518.0,10470700.0,2139631.0,7005759.0,3461851.0,2229827.0
1689,13.0,0.0,484965.0,124731.0,59152.0,159996.0,0.0
1690,8.0,0.0,45324.0,68737.0,0.0,36206.0,0.0
1691,216.0,4123518.0,8304411.0,12939288.0,2966065.0,3094316.0,1802549.0
1692,54.0,568586.0,565106.0,159980.0,4482692.0,1962033.0,5498322.0
1693,63.0,604357.0,1347220.0,618763.0,555559.0,222093.0,1066967.0
1694,53.0,459378.0,610636.0,801937.0,419323.0,444694.0,320735.0
1695,131.0,6555659.0,4646926.0,2676020.0,3079476.0,4979900.0,2770081.0
1696,138.0,5669527.0,6027017.0,4464020.0,4645179.0,9068926.0,5253395.0
1697,39.0,29522.0,804240.0,332164.0,1239177.0,484238.0,338859.0
1698,8.0,0.0,16481.0,19207.0,124485.0,0.0,9104.0
1699,204.0,7550095.0,12093462.0,14727459.0,12858255.0,13544811.0,3267284.0
1700,33.0,191300.0,176350.0,161448.0,127528.0,323735.0,265619.0
1701,24.0,15646.0,220438.0,346738.0,296380.0,20227.0,127501.0
1702,115.0,7710123.0,6232175.0,16661374.0,22182868.0,3253799.0,4397560.0
1703,44.0,67506.0,342916.0,56039.0,177279.0,195596.0,89005.0
1704,8.0,0.0,0.0,0.0,119635.0,178605.0,0.0
1705,17.0,19681.0,1824799.0,0.0,43455.0,0.0,200957.0
1706,18.0,600077.0,158427.0,266974.0,168898.0,5562.0,0.0
1707,72.0,1823523.0,4283368.0,1612462.0,2530677.0,3341746.0,790626.0
1708,56.0,851680.0,971928.0,381536.0,3914672.0,486463.0,1271259.0
1709,131.0,2851674.0,3600135.0,1944718.0,625973.0,6932384.0,2544966.0
1710,41.0,155481.0,173568.0,148456.0,195281.0,193169.0,451391.0
1711,18.0,161679.0,274725.0,27681.0,0.0,64726.0,73884.0
1712,17.0,193730.0,10095.0,1130.0,17825.0,9607.0,2681.0
1713,127.0,3677808.0,5595388.0,2099917.0,2439259.0,2822808.0,1468078.0
1714,90.0,364937.0,948640.0,1184458.0,900624.0,514681.0,1768730.0
1715,26.0,40149.0,215804.0,30053.0,38134.0,32969.0,69702.0
1716,228.0,2899018.0,5707216.0,3200826.0,1199047.0,2784507.0,3576051.0
1717,15.0,148691.0,98477.0,51181.0,63409.0,0.0,181333.0
1718,62.0,720259.0,686407.0,1124953.0,888664.0,660194.0,1403039.0
1719,126.0,391951.0,877945.0,1053567.0,1197673.0,779653.0,1286058.0
1720,53.0,422162.0,134324.0,129023.0,732437.0,823344.0,339289.0
1721,24.0,0.0,640920.0,39543.0,385418.0,30341.0,210715.0
1722,71.0,602143.0,1381131.0,180994.0,915205.0,572023.0,1846098.0
1723,111.0,2136413.0,9648363.0,5605622.0,11379908.0,531954.0,7389563.0
1724,29.0,203010.0,359110.0,546827.0,45406.0,102147.0,127608.0
1725,223.0,6886547.0,9210945.0,5664544.0,8987169.0,12024650.0,10509413.0
1726,56.0,536064.0,516536.0,410697.0,576488.0,416982.0,1327613.0
1727,14.0,592401.0,317679.0,7830.0,21674.0,94562.0,102901.0
1728,190.0,1687293.0,7274571.0,12784051.0,16812426.0,7397215.0,17790325.0
1729,27.0,0.0,37670.0,355665.0,141450.0,36409.0,743185.0
1730,17.0,48219.0,315825.0,430972.0,44342.0,254660.0,564481.0
1731,95.0,1784083.0,4285971.0,1907862.0,4230697.0,4096056.0,3917518.0
1732,83.0,1042222.0,843662.0,803631.0,414099.0,364879.0,287012.0
1733,247.0,44851173.0,33490990.0,20130159.0,36281776.0,33604779.0,31175705.0
1734,29.0,138555.0,41203.0,113320.0,306668.0,2528.0,17587.0
1735,160.0,863215.0,1104769.0,610884.0,1028820.0,1052014.0,1263965.0
1736,104.0,2099127.0,1772087.0,3092728.0,899766.0,663248.0,947593.0
1737,14.0,153513.0,0.0,11298.0,167105.0,17203.0,147661.0
1738,278.0,27460822.0,9667744.0,9594276.0,10395141.0,17501225.0,13125983.0
1739,107.0,1209404.0,2278241.0,2158611.0,8523379.0,5591790.0,5746138.0
1740,29.0,55796.0,92296.0,447562.0,192585.0,53297.0,207498.0
1741,134.0,596317.0,1019209.0,5331227.0,4347615.0,1978620.0,6160659.0
1742,1.0,0.0,0.0,15591.0,0.0,0.0,0.0
1743,13.0,280220.0,597966.0,263280.0,0.0,485451.0,74635.0
1744,15.0,147608.0,94768.0,77956.0,53210.0,33981.0,132969.0
1745,139.0,3214633.0,2544435.0,2556418.0,6871651.0,5305517.0,3451575.0
1746,55.0,478448.0,484180.0,96034.0,87619.0,290159.0,211702.0
1747,112.0,3880179.0,1165544.0,835888.0,2048573.0,2429328.0,2144530.0
1748,74.0,1545272.0,3024487.0,2165685.0,3379793.0,1219788.0,793822.0
1749,53.0,123991.0,354401.0,1411119.0,2927266.0,151551.0,525662.0
1750,31.0,330643.0,284716.0,4111372.0,8868.0,118127.0,100049.0
1751,12.0,411630.0,360510.0,0.0,362042.0,0.0,0.0
1752,36.0,413206.0,204266.0,89028.0,100478.0,145130.0,194629.0
1753,52.0,164780.0,147694.0,777984.0,398145.0,588206.0,1160702.0
1754,98.0,6593830.0,4313052.0,2946654.0,7053425.0,3783649.0,6138582.0
1755,30.0,578036.0,102596.0,303015.0,47002.0,242726.0,191411.0
1756,142.0,2158232.0,3001910.0,3306563.0,946751.0,2770472.0,666900.0
1757,49.0,55106.0,850027.0,45759.0,161582.0,87686.0,24021.0
1758,18.0,302223.0,0.0,129363.0,155197.0,6068.0,14798.0
1759,110.0,1425108.0,1162895.0,712547.0,312167.0,1838750.0,1137485.0
1760,254.0,7350974.0,7873565.0,6861652.0,7451213.0,10113097.0,7824953.0
1762,37.0,458027.0,92708.0,224268.0,161405.0,453392.0,587696.0
1763,207.0,3120104.0,2939451.0,2764303.0,3134525.0,3394622.0,3400608.0
1764,67.0,674963.0,2042764.0,1860365.0,806178.0,913559.0,944839.0
1765,67.0,61995.0,201795.0,157495.0,434726.0,201360.0,211034.0
1766,88.0,3992598.0,1421168.0,2336274.0,6846534.0,2316867.0,8204727.0
1767,29.0,110412.0,392360.0,151620.0,138613.0,73829.0,180582.0
1768,31.0,176136.0,409902.0,466836.0,210801.0,1407100.0,637612.0
1769,39.0,316955.0,0.0,0.0,17559.0,1754542.0,1592211.0
1770,63.0,811059.0,2619406.0,1718675.0,1679889.0,2961505.0,1960108.0
1771,80.0,2149769.0,837615.0,1896431.0,398898.0,202272.0,588500.0
1772,25.0,162074.0,47127.0,310967.0,84959.0,20126.0,63054.0
1773,4.0,0.0,298210.0,0.0,8868.0,0.0,0.0
1774,16.0,104900.0,0.0,82024.0,33433.0,0.0,86430.0
1775,22.0,65843.0,6170.0,2721132.0,1053029.0,228526.0,15967.0
1776,39.0,49300.0,730540.0,23161.0,507536.0,334253.0,96832.0
1777,140.0,1287479.0,1730820.0,5989545.0,3242452.0,120351.0,3926933.0
1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,49.0,649379.0,22662.0,42052.0,166725.0,891007.0,892295.0
1780,274.0,16576157.0,19762379.0,8298475.0,22575475.0,13667482.0,38647597.0
1781,198.0,3271414.0,5151155.0,6527999.0,5517998.0,16075550.0,8874237.0
1782,83.0,12453171.0,9119242.0,367414.0,5828491.0,2462402.0,3264054.0
1783,64.0,2244434.0,4518412.0,4084257.0,829342.0,1710033.0,1881839.0
1784,217.0,17574844.0,8762577.0,8088285.0,9862319.0,10508291.0,6773890.0
1785,167.0,5042348.0,4542401.0,5874550.0,7822163.0,8125092.0,5538557.0
1786,94.0,1608526.0,5008897.0,7005500.0,6594646.0,4184591.0,5163148.0
1787,39.0,330840.0,330864.0,195570.0,106243.0,69582.0,138117.0
1788,152.0,2426807.0,3757178.0,2272657.0,4381885.0,4183337.0,3084480.0
1789,27.0,1544642.0,399776.0,76601.0,157857.0,79695.0,395693.0
1790,63.0,172702.0,288940.0,335892.0,604467.0,387955.0,271515.0
1791,124.0,1841759.0,3987260.0,1498035.0,3712116.0,1704642.0,5181605.0
1792,108.0,5772841.0,4171047.0,4250361.0,2781659.0,3325675.0,3868663.0
1793,16.0,9841.0,106665.0,417556.0,0.0,20228.0,3057145.0
1794,30.0,0.0,1808212.0,1831983.0,235615.0,0.0,2303925.0
1795,62.0,2462697.0,1389667.0,1169972.0,1037722.0,1674290.0,346270.0
1796,451.0,9878267.0,9176304.0,9735029.0,12438020.0,11388028.0,15195162.0
1797,42.0,392344.0,484552.0,110156.0,284559.0,165863.0,262080.0
1798,188.0,1614491.0,8075145.0,6020627.0,7084721.0,7659754.0,6724348.0
1799,38.0,307025.0,23486.0,64851.0,327776.0,2023.0,63911.0
1800,52.0,50974.0,268029.0,152976.0,344243.0,72615.0,392368.0
1801,140.0,3258395.0,9060454.0,4051787.0,2300408.0,1479655.0,2099095.0
1802,46.0,1578228.0,272767.0,1741147.0,205923.0,680340.0,338666.0
1803,118.0,17838307.0,3032460.0,2441063.0,16040844.0,1822819.0,5531466.0
1804,87.0,896583.0,931867.0,4102663.0,1357028.0,3094997.0,4801587.0
1805,12.0,1049495.0,28616.0,0.0,0.0,0.0,85895.0
1806,40.0,296497.0,40998.0,337021.0,219847.0,500926.0,325991.0
1807,68.0,251426.0,999081.0,585963.0,573694.0,600848.0,238381.0
1808,51.0,560912.0,586200.0,1488297.0,882091.0,490609.0,717943.0
1809,90.0,2892132.0,3747528.0,4248420.0,214437.0,0.0,604993.0
1810,138.0,5112659.0,2620931.0,3103325.0,2398112.0,543907.0,1616466.0
1811,5.0,7774.0,4625.0,0.0,10615.0,0.0,41821.0
1812,149.0,1826308.0,9024800.0,6228225.0,7051570.0,6353109.0,6442719.0
1813,165.0,1882380.0,3110667.0,990163.0,2614934.0,2590895.0,2464325.0
1814,9.0,29423.0,100948.0,0.0,184018.0,0.0,0.0
1815,200.0,9012990.0,10671076.0,4849044.0,3357517.0,5312757.0,2603182.0
1816,73.0,1996099.0,2184959.0,4545487.0,1524090.0,2352902.0,966329.0
1817,24.0,71442.0,94562.0,129476.0,303927.0,302396.0,311300.0
1818,78.0,593348.0,838593.0,520840.0,0.0,396653.0,570378.0
1819,27.0,37394.0,20396.0,94000.0,912556.0,48343.0,66808.0
1820,89.0,4248146.0,142255.0,201106.0,0.0,100124.0,0.0
1821,132.0,2371426.0,2596044.0,1161151.0,5874878.0,358527.0,996966.0
1822,94.0,112085.0,281212.0,423904.0,245297.0,286314.0,313980.0
1823,106.0,1650802.0,4618113.0,1490001.0,2411184.0,1981258.0,1693291.0
1824,29.0,1133829.0,334984.0,313635.0,101810.0,70694.0,185836.0
1825,113.0,3419298.0,3663605.0,1272388.0,1923610.0,2774302.0,707853.0
1826,191.0,4858143.0,3545331.0,7455966.0,12805605.0,8389740.0,8127718.0
1827,14.0,0.0,282799.0,42707.0,254336.0,0.0,220259.0
1828,264.0,3482325.0,3806994.0,4452246.0,3562920.0,3841903.0,4929234.0
1829,188.0,4386555.0,5613589.0,4607472.0,6703716.0,4250340.0,2398773.0
1830,37.0,453147.0,135425.0,97728.0,90448.0,115599.0,80297.0
1831,48.0,487697.0,326259.0,112980.0,77155.0,106192.0,113238.0
1832,8.0,0.0,79203.0,60783.0,31039.0,0.0,80426.0
1833,33.0,6692.0,985794.0,95920.0,678785.0,0.0,388081.0
1834,208.0,3016935.0,4401518.0,1827331.0,1590621.0,3001859.0,6725984.0
1835,130.0,257281.0,2133808.0,1336281.0,1625454.0,207834.0,355803.0
1836,40.0,153415.0,151422.0,180657.0,355135.0,160805.0,84393.0
1837,22.0,431016.0,215916.0,351710.0,835416.0,732424.0,0.0
1838,87.0,2244532.0,1402050.0,1086479.0,1461569.0,204900.0,223905.0
1839,21.0,26372.0,113723.0,117500.0,44873.0,27509.0,16515.0
1840,8.0,6180.0,132984.0,11185.0,0.0,0.0,61101.0
1841,11.0,77721.0,164804.0,0.0,168623.0,52540.0,0.0
1842,435.0,22752766.0,15086473.0,14309123.0,25779157.0,27472033.0,13972628.0
1843,281.0,15223208.0,9353082.0,15838173.0,7015446.0,24217688.0,13721304.0
1844,160.0,3058001.0,8715055.0,5024779.0,10549697.0,6587635.0,2433225.0
1845,55.0,69868.0,145756.0,1046765.0,104382.0,533390.0,57905.0
1846,22.0,31726.0,53152.0,247993.0,21550.0,77167.0,33028.0
1847,74.0,1954108.0,2715516.0,2094586.0,5234452.0,1853695.0,2213352.0
1848,21.0,97224.0,119180.0,33329.0,40352.0,62703.0,37532.0
1849,7.0,0.0,16275.0,212517.0,55428.0,0.0,317520.0
1850,16.0,63275.0,14421.0,8813.0,17737.0,29330.0,43858.0
1851,70.0,88565.0,403484.0,378938.0,1379916.0,540671.0,1162845.0
1852,106.0,10912120.0,7118392.0,292958.0,8028217.0,1819613.0,3946343.0
1853,10.0,517769.0,9271.0,61010.0,0.0,26902.0,0.0
1854,21.0,210981.0,342813.0,569831.0,26605.0,250816.0,279666.0
1855,65.0,1377383.0,1044816.0,734602.0,520042.0,1166297.0,1356189.0
1856,16.0,29423.0,0.0,0.0,0.0,1130698.0,291333.0
1857,111.0,1044595.0,2011461.0,2859533.0,2365293.0,1846788.0,1375480.0
1858,64.0,411139.0,229607.0,316685.0,552588.0,131679.0,1038668.0
1859,69.0,577198.0,937944.0,675207.0,800857.0,1455070.0,747356.0
1860,27.0,621136.0,561604.0,136707.0,291768.0,105485.0,199348.0
1861,103.0,160007.0,2819531.0,3933812.0,1400519.0,173044.0,2093946.0
1862,259.0,2765856.0,5285861.0,12248137.0,4571186.0,6134153.0,8445989.0
1863,73.0,725002.0,802130.0,383547.0,828303.0,1288114.0,808757.0
1864,114.0,7299704.0,12718454.0,5713304.0,5930563.0,5456896.0,761394.0
1865,65.0,1670888.0,1245355.0,615226.0,1569212.0,1081443.0,1135631.0
1866,41.0,123794.0,953591.0,108688.0,711243.0,405707.0,626344.0
1867,45.0,464966.0,1160908.0,257144.0,156970.0,828100.0,239561.0
1868,21.0,0.0,0.0,22596.0,1336709.0,1446776.0,770230.0
1869,34.0,62980.0,472449.0,1330010.0,507714.0,711895.0,1142150.0
1870,197.0,8296127.0,13365307.0,7565997.0,7471836.0,10749318.0,6152599.0
1871,51.0,1662512.0,293625.0,344593.0,438006.0,591796.0,879373.0
1872,105.0,5423718.0,2051211.0,5683456.0,4528043.0,331320.0,3757310.0
1873,73.0,584558.0,519578.0,2347811.0,1221306.0,107709.0,458638.0
1874,95.0,1094101.0,1577505.0,2475715.0,2210582.0,3545545.0,1353981.0
1876,50.0,168175.0,684903.0,120437.0,96044.0,132083.0,93829.0
1877,63.0,1514815.0,2201593.0,721270.0,1921188.0,681453.0,42679.0
