고객번호,식료품구매횟수,식료품1,식료품2,식료품3,식료품4,식료품5,식료품6
6199,1320,1054372,987142,998111,676848,1009170,1006592
6200,256,58148,636154,325162,64396,186424,759839
6201,1099,756312,711510,1571958,1120376,1463915,895938
6202,154,331869,289920,195005,206442,205699,236174
6203,966,758925,1182932,694477,1189371,990992,1307424
6204,768,865362,630683,2029199,1102271,1925470,1126346
6205,186,363692,776002,387017,469367,578435,353626
6206,2,0,0,0,0,2397,6434
6207,325,394670871,287866426,189971166,114933,70775,139086
6208,224,515741,273800,201774,628652,574922,1162497
6209,9,0,0,0,0,35044,0
6210,19,9841,45665,11524,38132,20228,27108
6211,675,1161186,1466354,762192,923314,1508472,601931
6212,957,725660,822003,1055482,677971,1031018,1382393
6213,576,442573,877075,998673,386949,534918,761444
6214,1019,945069,1730778,1757333,955411,1323507,1808219
6215,842,766291,517870,704604,593879,898696,1069113
6216,354,146567,90345,134831,249317,922170,796586
6217,70,151495,136796,560384,261616,195295,337669
6218,154,222988,385839,266057,464402,680907,325303
6219,1268,985458,800396,1095599,775192,905311,1318846
6220,157,105157,200125,211195,307319,476924,588519
6221,112,645649,142254,687566,483360,171383,259593
6222,605,739704,874095,775896,643251,710403,895806
6223,481,1458086,1737553,1161932,953310,1326131,1322597
6224,411,1059692,1716717,903472,1093123,454737,961761
6225,982,472149,979184,659686,758468,1416723,1172124
6226,409,746329,689512,518672,304921,930571,362793
6227,997,911792,1195680,1329488,1202525,1402602,2140769
6228,181,1754148,323311,499106,500390,2067611,419781
6229,177,576182,159601,1026676,305692,473104,370384
6230,514,1089335,851965,1687220,719134,571097,1232834
6231,281,439391,406300,527029,651048,342036,569113
6232,1805,1367747,1511357,1779163,1267901,1105331,1038525
6233,2,0,0,0,0,0,14476
6234,1198,1273759,1177406,909814,1439794,1606668,1547428
6235,34,0,0,25105,16451,0,97829
6236,583,1138303,1283917,664303,657105,608209,776695
6237,639,341186,296964,407634,670278,780616,857832
6238,263,432005,485273,615067,765455,302902,748686
6239,371,792224,858851,662062,362015,475329,1515966
6240,583,590679,612591,994661,431748,437425,591254
6241,197,320805,285021,189109,151426,237174,219444
6242,101,261246,267783,145858,191113,275129,226607
6243,364,433539,694077,502388,369679,768323,436913
6244,401,173132,385663,237447,370837,416326,574207
6245,498,245421,568042,774818,382672,606100,538271
6246,6,0,35846,25703,0,0,0
6247,402,420142,622142,1067715,714374,1320892,1070820
6248,17,50807,0,12654,3530,7535,0
6249,41,67232,62793,69517,37506,0,48473
6250,168,180909,137846,102915,216944,621025,369128
6251,194,23125,347962,206887,247600,184906,180344
6252,671,1799690,826528,1152953,483907,1875982,932098
6253,706,359531,448576,970394,572105,502784,459191
6254,292,650719,1321669,494299,346663,381506,651241
6255,655,882528,542328,1019003,445071,863932,787676
6256,186,494683,189309,225680,216547,443865,580222
6257,247,982513,926222,510785,307482,309071,574957
6258,765,1558193,1981010,1551260,1500099,1122612,904257
6259,114,231570,245524,137102,269446,626809,85786
6260,4,9605,1009,0,0,0,0
6261,565,669904,989066,759231,907830,635033,1046558
6262,965,454400,534154,392733,406140,559404,544739
6263,4,0,28843,11298,0,10114,0
6264,149,777136,554928,1943623,292293,1137272,395394
6265,274,553708,518176,470599,296506,497941,496677
6266,205,191463,248149,725257,89836,413668,799682
6267,163,392010,310384,653256,842289,1704470,531664
6268,531,32839,320025,691574,480663,645751,502976
6269,333,466776,485859,419271,445800,160474,682269
6270,13,10500,0,4372,0,20400,16718
6271,1067,686770,953813,1031617,508912,1123770,1124868
6272,0,0,0,0,0,0,0
6273,504,500178,807392,529363,539475,446454,474498
6274,814,898719,867277,627756,473804,512198,679284
6275,1258,1790673,1268775,1605661,787282,767332,749713
6276,120,70793,110424,176160,73162,559678,273723
6277,603,796720,791417,856122,743552,822822,569991
6278,350,796338,756786,693503,547319,641480,353499
6279,319,381922,231996,477607,643755,762859,416687
6280,273,475427,932513,607475,515626,205995,751612
6281,1455,1336240,1263038,997181,893199,1217977,1075757
6282,144,1159079,436440,202136,300860,973227,317571
6283,205,272079,108222,294302,243374,164121,468243
6284,82,40849,157760,0,137309,54199,59280
6285,322,800795,588601,1272274,648263,974398,606374
6286,69,6370,72727,57803,31643,54367,124618
6287,48,48022,55697,45870,362768,299566,126535
6288,722,1241381,1412957,1004980,1214147,1284499,1705768
6289,310,1056308,521358,838146,403277,262986,643341
6290,311,276459,288422,456953,308140,398960,377591
6291,54,4082354,106942,2369208,102610,4314467,33189
6292,572,565508,717738,643829,598164,548537,377709
6293,465,801354,778985,1085123,1011124,889483,1366959
6294,10,0,77031,0,0,0,45650
6295,74,40031,77791,20777,47747,67073,159490
6296,1395,2308061,2112826,2036226,847588,1103806,808551
6297,461,650140,734792,710380,974609,1195231,1499470
6298,745,590077,541084,736886,821726,1268096,2301124
6299,119,395886,166412,313139,760869,344700,41874
6300,375,221095,405382,655969,550585,255230,198296
6301,205,543552,320050,222345,263706,246388,420876
6302,305,358958,383459,438432,426311,560100,403307
6303,628,1439169,1094127,1856444,1329664,739704,1892084
6304,805,637610,825810,1498618,1607821,1100515,1040967
6305,852,766090,511523,454662,603780,990259,958106
6306,156,143923,283437,97118,293559,263336,267752
6307,538,535202,457593,356741,473344,511802,854152
6308,291,1471591,679251,2583654,641198,4186899,1669621
6309,376,955892,781899,434536,655611,326981,517682
6310,221,519576,428240,583433,272177,458861,768867
6311,20,0,75809,38967,7715,11125,2295
6312,598,833895,1007609,856839,1103157,695651,755712
6313,94,55914,145457,117684,46157,155650,55792
6314,1488,1532121,1483275,1536025,1153574,1551738,1260391
6315,128,475134,273075,344387,0,221841,854032
6316,342,1153665,570390,688471,867500,1619186,1389870
6317,70,278882,72621,104056,168588,326467,476924
6318,673,623464,1307084,1073008,627546,451151,25608
6319,316,214580,612852,428484,288231,103747,353044
6320,942,1422077,1029489,1028459,675053,663544,896035
6321,787,611178,807590,7255099,875660,1657437,861914
6322,41,3346,0,32076,30295,6371,71900
6323,121,284279,305790,173832,175346,106648,118494
6324,34,27642,251938,43566,7458,7686,0
6325,320,327523,345426,387151,244705,446367,601028
6326,660,711508,1068620,524332,648927,850372,470557
6327,1763,884791,1246417,1268244,1483897,1236709,1517023
6328,5,0,0,0,18446,0,105507
6329,235,242964,178368,251836,337088,413404,345141
6330,34,12831,10229,0,0,130920,43462
6331,383,82436,446304,1098166,643237,623772,579274
6332,15,0,0,0,0,14059,126188
6333,233,425513,304185,375074,443356,350799,1287036
6334,390,480341,410610,365995,423497,484801,528263
6335,400,6362525,1093479,5516010,1111849,1583104,1159347
6336,856,853216,829452,1067478,696532,1316638,580379
6337,1173,1272080,1165889,1238577,802355,827619,1161105
6339,0,0,0,0,0,0,0
6340,13,46180,0,0,0,2579,0
6341,51,0,58407,19772,126861,121910,250423
6342,1,0,0,0,0,10114,0
6343,122,143967,188967,87562,148484,185229,206509
6344,625,792743,377440,685625,536022,416093,628891
6346,748,446245,756417,566312,951892,818639,985031
6347,383,897880,411625,545754,471610,758805,844679
6348,774,600055,739773,706800,544162,631906,807963
6349,426,350464,698869,469737,499207,315361,568179
6350,795,558979,599419,1006721,786600,1058180,573750
6351,1080,489105,573262,652385,866044,690972,734518
6352,419,717516,452630,220922,1121518,987697,447531
6353,343,21683,566191,445152,567006,156455,540965
6354,389,183120,643453,325659,309218,310232,302746
6355,39,41754,88031,226890,32813,0,9115
6356,392,589429,663040,2481667,381878,2702527,1193919
6357,713,502306,610896,399144,425870,404704,688746
6358,251,240616,702248,183190,191120,259108,371247
6359,731,353909,902009,578547,801334,836876,789665
6360,264,136731,161928,282615,619535,412316,916350
6361,86,163648,40822,117929,3228,49557,267573
6362,261,242693,417106,1995989,286946,326659,437977
6363,50,29030,51708,69293,27740,19276,82334
6364,1697,1437968,1530615,1978292,1432900,2147134,1843788
6365,423,619257,971982,1551339,1519592,1287084,1230037
6366,1,0,12876,0,0,0,0
6367,607,650241,807854,692575,730655,730086,240712
6368,181,97459,234283,345124,79415,505080,485120
6369,1000,670054,730801,875654,749427,600140,812884
6370,334,245487,301100,354169,341220,449804,525256
6371,1354,1163220,1130074,967339,1137731,1257941,1114676
6372,984,869789,941019,1288410,851502,966249,1073180
6373,5,0,0,0,6030,0,88178
6374,1000,1189805,784481,4834076,1114341,4262218,770738
6375,188,363887,745972,677330,449228,171506,389654
6376,1135,2035943,1881984,2198545,1064109,1565004,1759183
6377,1089,678337,781515,1163277,649684,958071,744647
6378,0,0,0,0,0,0,0
6379,402,391537,539929,3305125,353540,532857,574930
6380,440,1370612,2527716,2052719,925666,636719,1320471
6381,845,780028,832986,392635,328790,138596,756898
6382,47,153277,115371,10802,96798,43964,60746
6383,1137,739197,734744,1003903,780136,758074,1204392
6384,145,232612,367649,263379,319436,461504,381421
6385,770,553804,394295,509698,420274,504753,706363
6386,228,666999,599571,243253,200158,214608,384862
6387,767,1678435,2004399,2274057,1730836,1731438,2521123
6388,220,998420,633730,240061,503252,575382,188979
6389,84,2889957,559655,4195131,69058,2356351,250927
6390,1496,1359706,1269022,1600582,933700,1256799,1111030
6391,1408,906996,1288660,1666538,842442,1165084,1128254
6392,58,0,100363,9038,76969,141368,24664
6393,37,139918,61806,27115,171166,0,0
6394,741,489118,564949,691538,412448,644161,1318837
6395,739,76725,425546,585657,828574,567237,694459
6396,28,15637,8395,56716,0,23504,14810
6397,435,1426684,1569686,819143,320883,478354,853058
6398,1433,2040231,1904071,2179888,1523136,1819395,1595113
6399,134,117015,197432,173663,165330,243587,114955
6400,96,61041,74716,29760,223512,103361,80306
6401,1959,1484459,1436032,1856914,1430987,1421681,1238171
6402,890,1276656,1016165,1375530,1176043,2072714,1178632
6403,330,2363206,628834,3425287,538399,4175098,414612
6404,328,1934764,2526628,2357078,1248391,1437666,1775912
6405,11,51696,0,0,0,13653,37424
6406,775,845307,618184,861396,787444,883157,570357
6407,179,393290,144606,216845,226507,239853,570093
6408,263,233493,415330,319946,175112,232249,431411
6409,340,469952,1128807,3141696,417113,1680867,538034
6410,200,209801,228690,204155,387133,776416,650669
6411,318,2233639,347543,2992738,220588,2590692,676033
6412,1147,678612,818286,937089,1005071,1172838,1366369
6413,119,129613,100793,115605,57069,226223,93707
6414,323,869854,847380,272691,325005,681022,397195
6415,47,5805,91263,74996,0,17122,43197
6416,1011,759864,631383,957441,609873,949151,1004627
6417,6,4586,17727,0,0,0,0
6418,906,1458468,1412106,1681667,1226124,1175308,1782679
6419,548,652999,648553,755168,416159,520564,378147
6420,341,131321,585835,355003,352058,143349,551515
6421,207,332869,413602,236536,441209,324203,318257
6422,1404,715440,713207,967654,879524,961631,1275050
6423,576,647554,863436,615299,551858,664330,740025
6424,180,411344,275571,1644683,352402,318018,231100
6425,0,0,0,0,0,0,0
6426,965,593236,639864,719265,768768,593387,760298
6427,33,17811,41369,154303,0,22735,52112
6428,224,253501,167767,302595,363922,193841,156488
6429,318,346953,441597,562589,400180,227151,300725
6430,1398,1159913,1255742,1069871,790777,1130927,1156152
6431,558,612696,484818,772513,384784,631292,598359
6432,736,792011,904044,1040049,743872,705729,995753
6433,1,0,0,0,0,3085,0
6434,799,1265495,1695233,2628333,1226844,1908260,1963014
6435,1403,1870251,1891193,2483016,1203597,1511193,2139841
6436,636,1084334,437507,515480,767287,790845,713599
6437,209,305448,302803,533330,292530,242097,422844
6438,1122,1050131,576089,966739,703625,945354,1143665
6439,134,509241,149692,334070,298048,299199,86086
6440,591,547594,981476,1044859,480117,744939,648121
6441,310,103841,212456,617035,432534,431200,442308
6442,11,39442,0,76827,27492,35397,0
6443,393,807505,991263,412177,482154,1092419,579089
6444,817,732383,797937,663091,478839,614569,668291
6445,571,428021,320078,1187646,829097,1018060,1156642
6446,84,81401,212096,153868,140927,98660,92006
6447,1260,791924,884874,1042189,834654,995426,913760
6448,874,471020,638001,717288,980155,1314914,1017093
6449,63,177818,82890,0,60304,287306,108841
6450,334,479964,516041,886865,656013,749507,738841
6451,755,532830,524592,953398,596929,893586,773376
6452,285,49380,173250,300653,186620,173593,121479
6453,7,0,7313,12689,0,0,0
6454,198,541735,704950,1385405,775007,755000,1021578
6455,890,173020,242348,741178,1150778,940151,1027452
6456,307,289871,740909,759802,462138,551870,856122
6457,454,772656,402527,1138181,1115852,1361350,413938
6458,576,566093,609740,945373,664230,414728,732687
6459,481,171408,682956,481485,503119,712412,951099
6460,98,252717,316650,321839,289196,253903,358162
6461,376,771413,605526,267463,286663,258598,731752
6462,763,1243208,1168083,943954,905211,831963,1972993
6463,459,339241,288744,691262,565460,768758,810075
6464,261,269257,796399,471060,356337,400629,392483
6465,67,32001,14936,108545,24210,114991,85442
6466,1680,1860667,2332204,1747667,1890189,2163930,2871052
6467,6,6888,0,0,0,31596,0
6468,1198,684907,825175,1030201,889648,693902,1005205
6469,1073,795989,700512,884460,834044,927662,1126320
6470,279,755646,1077339,0,22099,228222,483915
6471,652,4261400,6038005,1255928,3463002,5131326,2863889
6472,11,4379,0,19556,13454,1416,20267
6473,50,31883,35044,175167,103316,7423,65101
6474,649,493468,381174,517852,529385,527781,767484
6475,410,840525,121283,832602,721852,1134120,1157254
6476,1183,990489,998037,1513941,1008445,967534,974139
6477,1284,41231,609019,1732273,1894329,1579701,1313751
6478,1407,1025731,1044797,1234059,742822,857676,796879
6479,930,501154,538113,1890786,777695,1568918,1485479
6480,238,606661,474465,231973,549491,1689373,868501
6481,60,3946,12052,92328,165834,44318,13908
6482,264,210982,133757,441992,651058,634653,555413
6483,201,429441,311301,261888,325467,457565,543140
6484,682,726029,877056,637239,590199,669539,1072792
6485,210,388032,326206,252043,177566,246533,201493
6486,525,174298,318481,618893,526853,704899,458251
6487,1,14761,0,0,0,0,0
6488,1155,712103,896249,1139539,900334,904640,1222217
6489,653,1046158,337993,2479895,1104456,2258862,1166175
6490,259,642185,564158,553242,654069,663833,555901
6491,189,500729,165813,387128,255418,95957,238410
6492,302,592229,521781,750770,421057,442580,1170424
6493,96,27111,175010,273719,205566,68509,94045
6494,279,489411,738780,833507,614524,605316,238659
6495,59,156317,153946,227804,101685,37651,60470
6496,1265,797895,1098135,1495956,1349268,1443441,1258448
6497,94,130526,185932,331238,192543,135117,184957
6498,256,166704,158405,229881,190040,190010,206697
6499,23,50561,0,29126,0,89353,148143
6500,8,0,0,44892,0,0,0
6501,391,984883,842302,920111,260048,910215,226683
6502,91,34206,79686,260825,70831,43256,68619
6503,14,3247,22147,22806,0,23555,46111
6504,1941,1768813,1425375,1084877,1126834,2115774,1686641
6505,264,171571,93763,260961,469262,369863,441195
6506,729,2337778,2394575,1018048,992581,1557589,1716899
6507,831,701341,515649,830895,484971,566094,964995
6508,1076,582365,1128253,843478,725043,953830,833141
6509,612,894783,660891,362363,1240012,746851,377772
6510,348,1463340,1077180,1032444,318308,1403288,662511
6511,793,271851,439950,444213,675699,823525,1769334
6513,290,357755,808555,707532,280335,674840,653279
6514,907,780569,719242,528169,657359,738715,848060
6515,717,564102,746644,743290,1245151,1503983,696167
6516,131,313393,191904,144638,243966,361787,493466
6517,294,224876,240866,330345,484440,800459,819918
